	TITLE	ID	KEYWORDS_DFG/Primary/GREEN_SUPPLY_CHAIN	KEYWORDS_DFG/Primary/GREEN_RAZOR	KEYWORDS_DFG/Primary/RECYCLING	KEYWORDS_DFG/Primary/REUSING	KEYWORDS_DFG/Secondary/GREEN_SUPPLY_CHAIN	KEYWORDS_DFG/Secondary/GREEN_RAZOR	KEYWORDS_DFG/Secondary/RECYCLING	KEYWORDS_DFG/Secondary/REUSING	financial_tone	sustainability_potential	SENTENCE	COUNT_DFG/Primary/GREEN_SUPPLY_CHAIN	COUNT_DFG/Primary/GREEN_RAZOR	COUNT_DFG/Primary/RECYCLING	COUNT_DFG/Primary/REUSING	COUNT_DFG/Secondary/GREEN_SUPPLY_CHAIN	COUNT_DFG/Secondary/GREEN_RAZOR	COUNT_DFG/Secondary/RECYCLING	COUNT_DFG/Secondary/REUSING
18842	ZF_NHB_2020_FINAL	dfaac82d4ecf75b407abb902cbd0a898											Due to the huge variety of production processes within ZF, the share of energy use varies greatly among locations.	0	0	0	0	0	0	0	0
18843																					
18844	ZF_NHB_2020_FINAL	8aa51db58de2e1b2faf6a14549033324											Based on measured overall consumption, 64 percent of the energy consumed at ZF comes from purchased electricity.	0	0	0	0	0	0	0	0
18845	ZF_NHB_2020_FINAL	8aa51db58de2e1b2faf6a14549033324											Energy procurement and consumption is therefore a major topic, especially at ZF production locations.	0	0	0	0	0	0	0	0
18846	ZF_NHB_2020_FINAL	8aa51db58de2e1b2faf6a14549033324											Natural gas consumption accounts for 29 percent of ZF's and is mainly used for heating and hardening processes and partially for on-site combined heat and power (CHP) plants.	0	0	0	0	0	0	0	0
18847	ZF_NHB_2020_FINAL	8aa51db58de2e1b2faf6a14549033324											The remaining six percent comprise energy from diesel, gasoline, oil, district heating, liquid gas, acetylene and biogas.	0	0	0	0	0	0	0	0
18848																					
18849	ZF_NHB_2020_FINAL	5d5092099c6c2fb5a820c92847b3c163						purchased					Renewables accounted for 6 percent of the total purchased electricity (2019: 10 percent) in 2020under guaranteed certified green power contracts.	0	0	0	0	0	1	0	0
18850																					
18851	ZF_NHB_2020_FINAL	198c84de936416bb7560728b9413ce1d											This change mainly results from temporary conversion of electricity supply contracts in various regions.	0	0	0	0	0	0	0	0
18852	ZF_NHB_2020_FINAL	198c84de936416bb7560728b9413ce1d											The Group's own production of renewable energy is currently at a low level of 0.04 percent.	0	0	0	0	0	0	0	0
18853	ZF_NHB_2020_FINAL	198c84de936416bb7560728b9413ce1d											However, the expansion is part of the green energy strategy.	0	0	0	0	0	0	0	0
18854	ZF_NHB_2020_FINAL	198c84de936416bb7560728b9413ce1d											About 20 percent of the electricity consumption involved CO₂-reduced emission factors related to special purchasing contracts or on-site production in combined heat and power plants (CHP).	0	0	0	0	0	0	0	0
18855																					
18856	ZF_NHB_2020_FINAL	54ce7d6fae1f1bb20621a335e4fe0ee2											Special programs and actions at the site level have brought about a constant improvement in energy efficiency.	0	0	0	0	0	0	0	0
18857	ZF_NHB_2020_FINAL	54ce7d6fae1f1bb20621a335e4fe0ee2				returns					NEGATIVE	PROBLEM	However, due to the business downturn and influence of the COVID-19 crisis, several energy efficiency projects in 2020 needed to be reprioritized, and the focus was put on measures with low investment and quick returns.	0	0	0	1	0	0	0	0
18858	ZF_NHB_2020_FINAL	54ce7d6fae1f1bb20621a335e4fe0ee2											Overall a total of 412 projects were implemented or initiated, which led to more than 39 GWh -equal to the electricity consumption of 10,000 average households and avoiding 20,400 tons of CO₂ emissions.	0	0	0	0	0	0	0	0
18859																					
18860	ZF_NHB_2020_FINAL	7ac4dc9c873676666720ba922e0cc32a											"As part of the program ""ZF Energy Basics,"" each site is expected to establish and maintain standards to improve employee awareness and behavioral changes as well as such things as demand management or peak-load management."	0	0	0	0	0	0	0	0
18861	ZF_NHB_2020_FINAL	7ac4dc9c873676666720ba922e0cc32a		System							NEUTRAL	FACT	For each aspect, a guidance document was added to the ZF EHS Management System.	0	1	0	0	0	0	0	0
18862	ZF_NHB_2020_FINAL	7ac4dc9c873676666720ba922e0cc32a						Machine					In the field of compressed air, an initiative from the areas of Spare Parts Purchasing, Machine Inventory and EHS sought to standardize technology, and thereby allowed for energy-optimized compressed air management.	0	0	0	0	0	1	0	0
18863	ZF_NHB_2020_FINAL	7ac4dc9c873676666720ba922e0cc32a							reduce				To further reduce energy consumption for heat generation, ZF continues to recover heat from industrial and washing processes.	0	0	0	0	0	0	1	0
18864																					
18865	ZF_NHB_2020_FINAL	48fe454988ef8ee15f0fb4f09b34cf0b											Compared to the previous year, absolute energy consumption decreased by 6 percent, or 239 GWh.	0	0	0	0	0	0	0	0
18866																					
18867	ZF_NHB_2020_FINAL	28276659d6ea848bb91b1164a37d1552											energy consumption 2018 to 2020 Water consumption for production at all ZF's sites is considered by the Group as a major environmental issue since the use of freshwater will become increasingly restricted in the future.	0	0	0	0	0	0	0	0
18868	ZF_NHB_2020_FINAL	28276659d6ea848bb91b1164a37d1552											Water is used for production, such as for surface treatment processes, washing, rinsing and cleaning, as a coolant, and for non-production purposes, such as non-drinking water for sanitation and construction projects as well as drinking water used in the cafeteria.	0	0	0	0	0	0	0	0
18869																					
18870	ZF_NHB_2020_FINAL	1d921841b43cd0b6178502ed63be1a4f											"Some of ZF's production locations, such as in Brazil, Mexico, India and China, are located in ""water stressed areas"" with significant water stress."	0	0	0	0	0	0	0	0
18871	ZF_NHB_2020_FINAL	1d921841b43cd0b6178502ed63be1a4f											In these areas, permits for water withdrawal for production purposes are occasionally restricted.	0	0	0	0	0	0	0	0
18872	ZF_NHB_2020_FINAL	1d921841b43cd0b6178502ed63be1a4f											If water scarcity persists, this situation could worsen or spread to other regions.	0	0	0	0	0	0	0	0
18873	ZF_NHB_2020_FINAL	1d921841b43cd0b6178502ed63be1a4f											Resource scarcity results in a need for increased investment or expenses to cover the technical modernization of production equipment.	0	0	0	0	0	0	0	0
18874																					
18875	ZF_NHB_2020_FINAL	d303a7eb23165dbfc5d0ea6cd04aec52											In 2020, all ZF sites were assessed for their water risk using the WWF Water Risk Filter.	0	0	0	0	0	0	0	0
18876	ZF_NHB_2020_FINAL	d303a7eb23165dbfc5d0ea6cd04aec52											Twenty-two locations were identified as being in high or medium water scarcity areas due to their geographical position.	0	0	0	0	0	0	0	0
18877	ZF_NHB_2020_FINAL	d303a7eb23165dbfc5d0ea6cd04aec52											These plants will be assessed using the WWF questionnaire in the first quarter of 2021.	0	0	0	0	0	0	0	0
18878																					
18879	ZF_NHB_2020_FINAL	b80a81dd9b2a95c9292609f608090748							reducing				The ZF water management objective goes beyond reducing consumption in risk areas:	0	0	0	0	0	0	1	0
18880	ZF_NHB_2020_FINAL	b80a81dd9b2a95c9292609f608090748					throughout			reduce			The goal is to continuously reduce water use and consumption throughout the Group.	0	0	0	0	1	0	0	1
18881	ZF_NHB_2020_FINAL	b80a81dd9b2a95c9292609f608090748											The previous Group-level target -that water consumption relative to sales will be lower than the previous year -has been met, with the COVID-19-related economic downturn being the main factor.	0	0	0	0	0	0	0	0
18882	ZF_NHB_2020_FINAL	b80a81dd9b2a95c9292609f608090748							reduce				New targets were adopted in 2021: By 2025 the Group will reduce water consumption at ZF locations in areas where water scarcity determines public life by 2 percent relative to value added on an annual basis.	0	0	0	0	0	0	1	0
18883	ZF_NHB_2020_FINAL	b80a81dd9b2a95c9292609f608090748											For all other locations, a 1 percent reduction is being targeted on an annual basis.	0	0	0	0	0	0	0	0
18884	ZF_NHB_2020_FINAL	b80a81dd9b2a95c9292609f608090748											The base year for both targets is 2019.	0	0	0	0	0	0	0	0
18885																					
18886	ZF_NHB_2020_FINAL	ada2cb6bd62d9be53778a627b7cff55e											In order to achieve the targets, all sources of water are under consideration.	0	0	0	0	0	0	0	0
18887	ZF_NHB_2020_FINAL	ada2cb6bd62d9be53778a627b7cff55e				reuse					NEUTRAL	SOLUTION	Location-specific projects are focusing on water reuse as well as water conservation.	0	0	0	1	0	0	0	0
18888	ZF_NHB_2020_FINAL	ada2cb6bd62d9be53778a627b7cff55e		system							NEUTRAL	SOLUTION	Progress is monitored and managed in line with ZF's environmental management system at the level of individual locations and of the entire Group.	0	1	0	0	0	0	0	0
18889																					
18890	ZF_NHB_2020_FINAL	1f50ea80ab572787ff37087d8dc11bb0											The water supply at ZF locations is adapted to local circumstances and mainly comes from untreated sources.	0	0	0	0	0	0	0	0
18891	ZF_NHB_2020_FINAL	1f50ea80ab572787ff37087d8dc11bb0											At some locations, water from rivers or groundwater is used for cooling processes without any chemical change.	0	0	0	0	0	0	0	0
18892	ZF_NHB_2020_FINAL	1f50ea80ab572787ff37087d8dc11bb0											Over the past year, absolute withdrawal decreased by 12.1 percent, with the COVID-19-related economic downturn being the main factor.	0	0	0	0	0	0	0	0
18893																					
18894	ZF_NHB_2020_FINAL	07705c9c79bc822fe18e9b96df834528		reuse				reduce		reducing	NEUTRAL	SOLUTION	Along with its various projects for reducing overall water consumption, ZF makes use of available water treatment and reuse technologies to reduce freshwater consumption.	0	1	0	0	0	1	0	1
18895	ZF_NHB_2020_FINAL	07705c9c79bc822fe18e9b96df834528		systems	recycling						NEUTRAL	SOLUTION	ZF makes full use of all technical methods for saving water in production processes, such as with cascade rinsing systems for cleaning processes or process water recycling.	0	1	1	0	0	0	0	0
18896	ZF_NHB_2020_FINAL	07705c9c79bc822fe18e9b96df834528			recycled	reused					POSTIVE	SOLUTION	The significant increase in the amount of water recycled or reused (absolute and specific) demonstrates the positive impact of ZF's efforts.	0	0	1	1	0	0	0	0
18897																					
18898	ZF_NHB_2020_FINAL	9b0940dd23c867f25425571079f57928											At the Pamplona site in Spain, oil components are now being separated from emulsions.	0	0	0	0	0	0	0	0
18899	ZF_NHB_2020_FINAL	9b0940dd23c867f25425571079f57928											The recovered oil can be delivered to a refinery and water can be used again for the preparation of cooling lubricants.	0	0	0	0	0	0	0	0
18900	ZF_NHB_2020_FINAL	9b0940dd23c867f25425571079f57928											This enables 1,500 m³ in water savings every year.	0	0	0	0	0	0	0	0
18901																					
18902	ZF_NHB_2020_FINAL	8b6e4cc525fe192341b0cfabab1b3649								reduces			Using water treatment technologies, ZF not only reduces freshwater consumption, but also effluents.	0	0	0	0	0	0	0	1
18903	ZF_NHB_2020_FINAL	8b6e4cc525fe192341b0cfabab1b3649			recycled						NEUTRAL	SOLUTION	The production process then uses the recycled water for washing, rinsing and cleaning operations and for the application of cooling lubricants.	0	0	1	0	0	0	0	0
18904	ZF_NHB_2020_FINAL	8b6e4cc525fe192341b0cfabab1b3649		system,system							NEUTRAL	FACT	Wastewater at ZF is usually discharged into the public sewer system and treated at local wastewater treatment plants connected to the system.	0	2	0	0	0	0	0	0
18905	ZF_NHB_2020_FINAL	8b6e4cc525fe192341b0cfabab1b3649											Direct drainage into surface water only occurs at a few locations where public infrastructure is lacking.	0	0	0	0	0	0	0	0
18906	ZF_NHB_2020_FINAL	8b6e4cc525fe192341b0cfabab1b3649											In these cases, water is drained only if approved by the authorities and is treated using state-of-the-art technology.	0	0	0	0	0	0	0	0
18907	ZF_NHB_2020_FINAL	8b6e4cc525fe192341b0cfabab1b3649											Threshold values are strictly monitored in these cases.	0	0	0	0	0	0	0	0
18908																					
18909	ZF_NHB_2020_FINAL	6db46bfe291baeb8a65d9a03a6240d05											ZF is committed to installing water-saving equipment that exceeds these statutory requirements.	0	0	0	0	0	0	0	0
18910																					
18911	ZF_NHB_2020_FINAL	a17f3ec009d199e2d9f3a394600f91d4											The target is a continuous year-after-year reduction of wastewater disposed (relative to sales).	0	0	0	0	0	0	0	0
18912																					
18913	ZF_NHB_2020_FINAL	3606598b410a1b939f63f308b4cf820b											The total and specific volumes of wastewater at ZF locations decreased in 2020.	0	0	0	0	0	0	0	0
18914	ZF_NHB_2020_FINAL	3606598b410a1b939f63f308b4cf820b											While a slight change was recorded for sanitary wastewater, it was the lower volumes of treated and untreated process wastewater that made the largest contributions to this overall decrease.	0	0	0	0	0	0	0	0
18915	ZF_NHB_2020_FINAL	3606598b410a1b939f63f308b4cf820b											Water discharge only takes place in line with approval by authorities.	0	0	0	0	0	0	0	0
18916	ZF_NHB_2020_FINAL	3606598b410a1b939f63f308b4cf820b											No bodies of water were significantly affected by wastewater drainage and no significant environment-impacting spills were reported.	0	0	0	0	0	0	0	0
18917																					
18918	ZF_NHB_2020_FINAL	0f3c07bc181ad719972b4f9259ad256c						machining					Relevant processes at ZF with the potential risk of releasing hazardous substances include surface treatment, machining with metal working fluids and painting.	0	0	0	0	0	1	0	0
18919	ZF_NHB_2020_FINAL	0f3c07bc181ad719972b4f9259ad256c											Preventive technical measures in place at the locations ensure that hazardous substances cannot seep into the ground and endanger groundwater, even in the event of a release resulting from a breakdown.	0	0	0	0	0	0	0	0
18920	ZF_NHB_2020_FINAL	0f3c07bc181ad719972b4f9259ad256c											A Group-wide reporting obligation has been introduced to cover the eventuality of such a release.	0	0	0	0	0	0	0	0
18921																					
18922	ZF_NHB_2020_FINAL	cba2a4ebfd403a2d59588e5a5991f8a9											Wastewater loads are managed at the local level, with relevant deviations from legal requirements and permissions being reviewed at the Group level through audits and management reviews.	0	0	0	0	0	0	0	0
18923	ZF_NHB_2020_FINAL	cba2a4ebfd403a2d59588e5a5991f8a9											As raw materials increase in scarcity and price, their efficient use is becoming even more crucial.	0	0	0	0	0	0	0	0
18924	ZF_NHB_2020_FINAL	cba2a4ebfd403a2d59588e5a5991f8a9											Likewise, materials must conform to stringent quality and safety, as well as environmental and social, standards.	0	0	0	0	0	0	0	0
18925																					
18926	ZF_NHB_2020_FINAL	94fed5779b72e8de4f5e47913748e8a0											Product-related environmental protection begins with responsible material selection.	0	0	0	0	0	0	0	0
18927	ZF_NHB_2020_FINAL	94fed5779b72e8de4f5e47913748e8a0											From the very start -during the product development phase -ZF considers the total life cycle of a product, including factors such as the materials required to manufacture the product, its utilization phase, and its disposability and recyclability.	0	0	0	0	0	0	0	0
18928	ZF_NHB_2020_FINAL	94fed5779b72e8de4f5e47913748e8a0											ZF continuously increases the recyclability of its products by, for example, keeping the variety of materials to a minimum and being consistent in the materials used to ensure that they can be easily separated.	0	0	0	0	0	0	0	0
18929																					
18930	ZF_NHB_2020_FINAL	22afc6f3520ec4980b0e83c5f0ebb910					international						Regarding the control of prohibited and regulated substances, the ZF 9003 technical standard, as well as international laws and regulations, apply.	0	0	0	0	1	0	0	0
18931	ZF_NHB_2020_FINAL	22afc6f3520ec4980b0e83c5f0ebb910	supply chain,tracked								NEUTRAL	FACT	Implemented in the ZF supply chain, these requirements are tracked to ensure their conformity.	2	0	0	0	0	0	0	0
18932																					
18933	ZF_NHB_2020_FINAL	6492addecb423f6c0e768c4ad8a4c12b											Additionally, ZF has implemented the ZF Materials Warehouse to support the overall materials management of the Group.	0	0	0	0	0	0	0	0
18934	ZF_NHB_2020_FINAL	6492addecb423f6c0e768c4ad8a4c12b											In light of the COVID-19 pandemic, rollout to the various business units has been postponed, with a finalization expected in 2021.	0	0	0	0	0	0	0	0
18935	ZF_NHB_2020_FINAL	6492addecb423f6c0e768c4ad8a4c12b											This process relies upon the screening and classification of materials into non-approved, approved and preferred materials, according to conformity with predefined requirements.	0	0	0	0	0	0	0	0
18936	ZF_NHB_2020_FINAL	6492addecb423f6c0e768c4ad8a4c12b											Besides material approval, the ZF Material Warehouse enables materials to be selected and changed.	0	0	0	0	0	0	0	0
18937	ZF_NHB_2020_FINAL	6492addecb423f6c0e768c4ad8a4c12b											Not only does early analysis of materials ensure compliance with technical standards and country-specific laws, it also offers the possibility of controlling several material variants.	0	0	0	0	0	0	0	0
18938	ZF_NHB_2020_FINAL	6492addecb423f6c0e768c4ad8a4c12b											At the same time, supplier management and material provision efforts are limited to a manageable degree.	0	0	0	0	0	0	0	0
18939	ZF_NHB_2020_FINAL	6492addecb423f6c0e768c4ad8a4c12b											In view of the increasing number of localization projects, this prevents the portfolio from ballooning into an unmanageably high number of materials.	0	0	0	0	0	0	0	0
18940																					
18941	ZF_NHB_2020_FINAL	2252224634c3bdbb65579edba161cdf1											As commodities, steel and aluminum have the largest consumption share in the purchasing portfolio.	0	0	0	0	0	0	0	0
18942	ZF_NHB_2020_FINAL	2252224634c3bdbb65579edba161cdf1						purchases					Every year, the ZF Group purchases approximately 232,000 tons of aluminum and 2.28 million tons of steel including iron cast anually (exclusive directed buy volumes).	0	0	0	0	0	1	0	0
18943																					
18944	ZF_NHB_2020_FINAL	c0de77d0bd979abc0a99a0b76a0824ec						purchases,purchases					ZF purchases more than merely raw materialsit also purchases many assembled parts and products that consist of a mixture of various materials.	0	0	0	0	0	2	0	0
18945	ZF_NHB_2020_FINAL	c0de77d0bd979abc0a99a0b76a0824ec											Therefore, figures on specific materials are not readily available.	0	0	0	0	0	0	0	0
18946																					
18947	ZF_NHB_2020_FINAL	93618baca66ec5b00477b983a6bf8f88			Recycling,recycled						NEUTRAL	SOLUTION	Recycling and remanufacturing ZF uses recycled materials in its production processes.	0	0	2	0	0	0	0	0
18948	ZF_NHB_2020_FINAL	93618baca66ec5b00477b983a6bf8f88			recycled						POSTIVE	SOLUTION	In terms of weight, steel and aluminum constitute ZF's highest share of recycled materials.	0	0	1	0	0	0	0	0
18949	ZF_NHB_2020_FINAL	93618baca66ec5b00477b983a6bf8f88											This includes steel from scrap steel and aluminum from scrap aluminum.	0	0	0	0	0	0	0	0
18950	ZF_NHB_2020_FINAL	93618baca66ec5b00477b983a6bf8f88			circular						NEUTRAL	SOLUTION	In pursuit of the circular economy and the long-term goal of carbon-neutral products, projects to investigate the extended potential use of secondary materials were implemented in 2020 and will be further discussed with customers in 2021.	0	0	1	0	0	0	0	0
18951																					
18952	ZF_NHB_2020_FINAL	a78a5cab178c5529a9f34cb986a8de78			recycling						NEUTRAL	SOLUTION	Furthermore, ZF channels a high percentage of waste from production processes back into the external cycle of recycling processes, especially of scrap metal and metal chips, waste oil, paper and cardboard, wood and demolition waste.	0	0	1	0	0	0	0	0
18953	ZF_NHB_2020_FINAL	a78a5cab178c5529a9f34cb986a8de78			recycled,recycling						NEUTRAL	SOLUTION	As a result of their material composition and design aspects, ZF products are more likely to be recycled, resulting in a disproportionately high contribution to meeting the recycling quotas stipulated in the EU End-of-Life Vehicle Directive.	0	0	2	0	0	0	0	0
18954																					
18955	ZF_NHB_2020_FINAL	79090bc720fe2aec3b8e381056097919			circular						NEUTRAL	SOLUTION	The ZF Group is involved in various projects to promote the circular economy.	0	0	1	0	0	0	0	0
18956	ZF_NHB_2020_FINAL	79090bc720fe2aec3b8e381056097919											Among other activities, studies are being conducted on the use of recyclates in ZF products.	0	0	0	0	0	0	0	0
18957	ZF_NHB_2020_FINAL	79090bc720fe2aec3b8e381056097919											For example, in the second half of 2020, the influence of recyclates on the performance of materials typically used in oil pans was investigated.	0	0	0	0	0	0	0	0
18958	ZF_NHB_2020_FINAL	79090bc720fe2aec3b8e381056097919											Due to the promising results,	0	0	0	0	0	0	0	0
18959																					
18960	ZF_NHB_2020_FINAL	cc85ff4ced63bc7943600e2d330d4263											The recently acquired WABCO, now CVCS division of the ZF Group, also has a history serving customers at five sites in different countries: in Rochester Hills (USA), Krajków (Poland), Jinan (China), Campinas (Brazil) and a joint venture facility in San Luis Potosi (Mexico).	0	0	0	0	0	0	0	0
18961																					
18962	ZF_NHB_2020_FINAL	08efa45ca0dfbbc882419027cf3ad808											Originally focused on remanufacturing air dryers, air compressors and other products, today the portfolio of WABCO REMAN SOLUTIONS alone covers 140 different products including brake calipers, axle modulators and automated manual transmissions.	0	0	0	0	0	0	0	0
18963																					
18964	ZF_NHB_2020_FINAL	2ff6a88414cbd59c838fa2aad41f1842											the project will be continued in 2021.	0	0	0	0	0	0	0	0
18965	ZF_NHB_2020_FINAL	2ff6a88414cbd59c838fa2aad41f1842											A three-year project was launched in December 2020, which aims to examine ZF products in more detail to identify the use of recyclable materials.	0	0	0	0	0	0	0	0
18966	ZF_NHB_2020_FINAL	2ff6a88414cbd59c838fa2aad41f1842											Here, input from the company's own production (production scrap) as well as post-consumer materials are taken into account.	0	0	0	0	0	0	0	0
18967	ZF_NHB_2020_FINAL	2ff6a88414cbd59c838fa2aad41f1842						reduce					Furthermore, ZF intends to enable the use of sustainable resins to reduce the carbon footprint of products.	0	0	0	0	0	1	0	0
18968	ZF_NHB_2020_FINAL	2ff6a88414cbd59c838fa2aad41f1842											To this end, ZF actively cooperates with resin suppliers to work on new developments.	0	0	0	0	0	0	0	0
18969																					
18970	ZF_NHB_2020_FINAL	39171d8cd42890ea0f7efaf9d78c1ab3		system							NEUTRAL	SOLUTION	Regarding its products, ZF has been committed for decades to remanufacturing procedures and has therefore established a global reclaiming system.	0	1	0	0	0	0	0	0
18971	ZF_NHB_2020_FINAL	39171d8cd42890ea0f7efaf9d78c1ab3											Various parts like torque converters, ConAct® and dual-mass flywheels are being remanufactured for industrial use.	0	0	0	0	0	0	0	0
18972	ZF_NHB_2020_FINAL	39171d8cd42890ea0f7efaf9d78c1ab3							reduces				Remanufacturing reduces ZF's demand for raw materials by up to 90 percent while saving about 90 percent in energy compared to manufacturing a new product.	0	0	0	0	0	0	1	0
18973	ZF_NHB_2020_FINAL	39171d8cd42890ea0f7efaf9d78c1ab3											In 2020, the ZF site in Bielefeld (Germany) remanufactured 138,964 clutch pressure plates, 114,358 clutch disks, 42,091 ConAct®, 2,667 torque convertors and 925 dualmass flywheels.	0	0	0	0	0	0	0	0
18974	ZF_NHB_2020_FINAL	39171d8cd42890ea0f7efaf9d78c1ab3											Moreover, the locations in Frydlant (Czech Republic) and Wrexham (UK) remanufactured 970,587 brake calipers from passenger cars.	0	0	0	0	0	0	0	0
18975	ZF_NHB_2020_FINAL	39171d8cd42890ea0f7efaf9d78c1ab3											Each year the Saarbrücken (Germany) location remanufactures several thousand products of all types of automatic transmissions and various types of mechatronics and hydraulic control units.	0	0	0	0	0	0	0	0
18976																					
18977	ZF_NHB_2020_FINAL	278ea190ab0cfc163f17830546038449		system					reducing		NEUTRAL	PROBLEM	Waste management ZF's environmental management system aims at continuously reducing the volume of waste.	0	1	0	0	0	0	1	0
18978	ZF_NHB_2020_FINAL	278ea190ab0cfc163f17830546038449						reduce		circular,waste reduction			To support the circular economy and close material circuits, ZF set a new waste reduction target in 2021: Locations now need to reduce waste for disposal relative to value added by 1 percent on an annual basis, with 2019 as the base year.	0	0	0	0	0	1	0	2
18979	ZF_NHB_2020_FINAL	278ea190ab0cfc163f17830546038449											The previous target -that the amount of waste for disposal relative to sales will be lower than the previous year -has been met, with the economic downturn caused by COVID-19 as the primary factor.	0	0	0	0	0	0	0	0
18980	ZF_NHB_2020_FINAL	278ea190ab0cfc163f17830546038449											The reduction of hazardous waste is a general target in waste management.	0	0	0	0	0	0	0	0
18981																					
18982	ZF_NHB_2020_FINAL	efde1c66d34425c057e0e77c1dd4bd67											ZF also continues to work towards decreasing the volume of waste it sends for disposal, as well as hazardous waste, by altering processes, optimizing procedures and substituting hazardous substances in operations.	0	0	0	0	0	0	0	0
18983	ZF_NHB_2020_FINAL	efde1c66d34425c057e0e77c1dd4bd67											ZF does not export hazardous waste from one country to another, with waste management organized at the local level.	0	0	0	0	0	0	0	0
18984																					
18985	ZF_NHB_2020_FINAL	5d570847588db4091810ee6f95adc8f8											In 2020, no external influences or trends impacted ZF's effluents or waste volumes.	0	0	0	0	0	0	0	0
18986	ZF_NHB_2020_FINAL	5d570847588db4091810ee6f95adc8f8											While the total amount of waste decreased by 18.1 percent, the specific amount of waste decreased by 5.6 percent in 2020 compared to the previous year.	0	0	0	0	0	0	0	0
18987	ZF_NHB_2020_FINAL	5d570847588db4091810ee6f95adc8f8			recycling						NEUTRAL	SOLUTION	In 2020, the recycling rate was 90 percent, the same as in the previous year.	0	0	1	0	0	0	0	0
18988																					
18989	ZF_NHB_2020_FINAL	5b21ba1d2ff496de931a64050fa085a6			recycle						NEUTRAL	SOLUTION	ZF initiated several projects worldwide to prevent waste or better recycle waste in the future.	0	0	1	0	0	0	0	0
18990	ZF_NHB_2020_FINAL	5b21ba1d2ff496de931a64050fa085a6											"For example, at the ZF location in Marysville, Michigan (USA), the grinding swarf is collected and placed in a compactor that presses the swarf into ""pucks."""	0	0	0	0	0	0	0	0
18991	ZF_NHB_2020_FINAL	5b21ba1d2ff496de931a64050fa085a6			recycled						NEUTRAL	SOLUTION	Approximately 7.7 tons of pucks and scrap metal are recycled each year.	0	0	1	0	0	0	0	0
18992	ZF_NHB_2020_FINAL	5b21ba1d2ff496de931a64050fa085a6		reused							NEUTRAL	FACT	Some 38 m³ of grinding oil is also collected, filtered and reused each year.	0	1	0	0	0	0	0	0
18993																					
18994	ZF_NHB_2020_FINAL	7e9f08231286c3db21e6dfc0d5f9cac5											"Three to four times per year, the Lapeer (Michigan) and Newton (North Carolina) locations in the US participate in an ""adopt-a-highway"" program: A team of ZF volunteers receives training and is equipped with proper personal protection equipment to pick up trash and debris along the ""adopted"" section of a highway."	0	0	0	0	0	0	0	0
18995	ZF_NHB_2020_FINAL	7e9f08231286c3db21e6dfc0d5f9cac5											A significant amount of waste is collected as part of this program.	0	0	0	0	0	0	0	0
18996	ZF_NHB_2020_FINAL	7e9f08231286c3db21e6dfc0d5f9cac5											people Therefore, it acts as a faithful and supportive partner for its employees while at the same time expecting dedication and commitment from them.	0	0	0	0	0	0	0	0
18997	ZF_NHB_2020_FINAL	7e9f08231286c3db21e6dfc0d5f9cac5											Fairness, from the company's point of view, provides benefits for employees and employer alike.	0	0	0	0	0	0	0	0
18998	ZF_NHB_2020_FINAL	7e9f08231286c3db21e6dfc0d5f9cac5											And the Group is convinced that this approach also leads to better financial results.	0	0	0	0	0	0	0	0
18999																					
19000	ZF_NHB_2020_FINAL	249b0a327075ff3677a905beb7a3d232											"The corporate ""Next Generation Mobility"" strategy strives for clean, safe, comfortable and affordable individual mobility for everyone, everywhere."	0	0	0	0	0	0	0	0
19001	ZF_NHB_2020_FINAL	249b0a327075ff3677a905beb7a3d232											It is ZF's answer to the challenging transformation currently occurring in the automotive industry.	0	0	0	0	0	0	0	0
19002	ZF_NHB_2020_FINAL	249b0a327075ff3677a905beb7a3d232											As part of this strategy, ZF relies heavily on a high level of commitment and willingness to adapt to new developments in employees.	0	0	0	0	0	0	0	0
19003	ZF_NHB_2020_FINAL	249b0a327075ff3677a905beb7a3d232											To ensure that all employees know how to orient themselves clearly in this changing environment, the Group has developed a central roadmap that brings together all strategically relevant internal initiatives and links them to concrete sets of measures.	0	0	0	0	0	0	0	0
19004	ZF_NHB_2020_FINAL	249b0a327075ff3677a905beb7a3d232											Over the course of 2020 -as the business situation and landscape significantly changed -the Group also reviewed and continued to develop its HR strategy.	0	0	0	0	0	0	0	0
19005																					
19006	ZF_NHB_2020_FINAL	5ce8f21e55ddefd36ab3d67defb474ef											The aim was to define a strategy reflecting the current situation, customer needs and overall business transformation.	0	0	0	0	0	0	0	0
19007	ZF_NHB_2020_FINAL	5ce8f21e55ddefd36ab3d67defb474ef											"This HR strategy -""Business"	0	0	0	0	0	0	0	0
19008	ZF_NHB_2020_FINAL	5ce8f21e55ddefd36ab3d67defb474ef											Driven.	0	0	0	0	0	0	0	0
19009	ZF_NHB_2020_FINAL	5ce8f21e55ddefd36ab3d67defb474ef											"People Focused."""	0	0	0	0	0	0	0	0
19010	ZF_NHB_2020_FINAL	5ce8f21e55ddefd36ab3d67defb474ef											-follows the vision of empowering the ongoing internal transformation through an innovative, diversified, connected and highly efficient HR organization.	0	0	0	0	0	0	0	0
19011	ZF_NHB_2020_FINAL	5ce8f21e55ddefd36ab3d67defb474ef											"Supporting the Group's ""Next Generation Mobility"" strategy, the HR strategy includes five top goals:"	0	0	0	0	0	0	0	0
19012																					
